iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,marti,touchpad,0,8,40,350,5,1,1782724669200
0,marti,touchpad,0,8,40,350,1,1,1782724669833
0,marti,touchpad,0,8,40,350,6,1,1782724670594
0,marti,touchpad,0,8,40,350,2,1,1782724671225
0,marti,touchpad,0,8,40,350,7,1,1782724671864
0,marti,touchpad,0,8,40,350,3,1,1782724672500
0,marti,touchpad,0,8,40,350,0,1,1782724673304
0,marti,touchpad,0,8,40,350,4,1,1782724673964
1,marti,touchpad,0,8,40,350,7,1,1782724675841
1,marti,touchpad,0,8,40,350,3,1,1782724676455
1,marti,touchpad,0,8,40,350,0,1,1782724677081
1,marti,touchpad,0,8,40,350,4,1,1782724677713
1,marti,touchpad,0,8,40,350,1,1,1782724678285
1,marti,touchpad,0,8,40,350,5,1,1782724678839
1,marti,touchpad,0,8,40,350,2,1,1782724679629
1,marti,touchpad,0,8,40,350,6,1,1782724680234
2,marti,touchpad,0,8,40,350,5,1,1782724681340
2,marti,touchpad,0,8,40,350,1,1,1782724682013
2,marti,touchpad,0,8,40,350,6,1,1782724682699
2,marti,touchpad,0,8,40,350,2,1,1782724683539
2,marti,touchpad,0,8,40,350,7,1,1782724684240
2,marti,touchpad,0,8,40,350,3,1,1782724684884
2,marti,touchpad,0,8,40,350,0,1,1782724685619
2,marti,touchpad,0,8,40,350,4,1,1782724686270
