iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,marti,pose,0,8,55,350,7,1,1782724995327
0,marti,pose,0,8,55,350,3,1,1782724996847
0,marti,pose,0,8,55,350,0,1,1782724997981
0,marti,pose,0,8,55,350,4,1,1782724999406
0,marti,pose,0,8,55,350,1,1,1782725000510
0,marti,pose,0,8,55,350,5,1,1782725006303
0,marti,pose,0,8,55,350,2,1,1782725008000
0,marti,pose,0,8,55,350,6,1,1782725009519
1,marti,pose,0,8,55,350,6,1,1782725018065
1,marti,pose,0,8,55,350,2,1,1782725019390
1,marti,pose,0,8,55,350,7,1,1782725020590
1,marti,pose,0,8,55,350,3,1,1782725021761
1,marti,pose,0,8,55,350,0,1,1782725022832
1,marti,pose,0,8,55,350,4,1,1782725024128
1,marti,pose,0,8,55,350,1,0,1782725024223
1,marti,pose,0,8,55,350,1,1,1782725025311
1,marti,pose,0,8,55,350,5,1,1782725026654
2,marti,pose,0,8,55,350,5,1,1782725028640
2,marti,pose,0,8,55,350,1,0,1782725028752
2,marti,pose,0,8,55,350,1,1,1782725029809
2,marti,pose,0,8,55,350,6,1,1782725030944
2,marti,pose,0,8,55,350,2,0,1782725031041
2,marti,pose,0,8,55,350,2,1,1782725032065
2,marti,pose,0,8,55,350,7,1,1782725032960
2,marti,pose,0,8,55,350,3,1,1782725034033
2,marti,pose,0,8,55,350,0,1,1782725035024
2,marti,pose,0,8,55,350,4,1,1782725037554
