iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,marti,mouse,150,8,25,450,6,1,1782724457526
0,marti,mouse,150,8,25,450,2,1,1782724458340
0,marti,mouse,150,8,25,450,7,1,1782724459066
0,marti,mouse,150,8,25,450,3,1,1782724459934
0,marti,mouse,150,8,25,450,0,1,1782724460746
0,marti,mouse,150,8,25,450,4,1,1782724461735
0,marti,mouse,150,8,25,450,1,1,1782724462620
0,marti,mouse,150,8,25,450,5,1,1782724463457
1,marti,mouse,150,8,25,450,6,1,1782724465787
1,marti,mouse,150,8,25,450,2,1,1782724466557
1,marti,mouse,150,8,25,450,7,1,1782724467528
1,marti,mouse,150,8,25,450,3,1,1782724468265
1,marti,mouse,150,8,25,450,0,1,1782724469088
1,marti,mouse,150,8,25,450,4,1,1782724469864
1,marti,mouse,150,8,25,450,1,1,1782724470669
1,marti,mouse,150,8,25,450,5,1,1782724471606
2,marti,mouse,150,8,25,450,5,1,1782724473320
2,marti,mouse,150,8,25,450,1,1,1782724474240
2,marti,mouse,150,8,25,450,6,1,1782724475115
2,marti,mouse,150,8,25,450,2,1,1782724475938
2,marti,mouse,150,8,25,450,7,1,1782724476709
2,marti,mouse,150,8,25,450,3,1,1782724477626
2,marti,mouse,150,8,25,450,0,1,1782724478507
2,marti,mouse,150,8,25,450,4,1,1782724479385
