iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,marti,mouse,0,8,40,450,6,1,1782724242208
0,marti,mouse,0,8,40,450,2,1,1782724242724
0,marti,mouse,0,8,40,450,7,1,1782724243331
0,marti,mouse,0,8,40,450,3,1,1782724243922
0,marti,mouse,0,8,40,450,0,0,1782724244435
0,marti,mouse,0,8,40,450,0,1,1782724244797
0,marti,mouse,0,8,40,450,4,1,1782724245314
0,marti,mouse,0,8,40,450,1,1,1782724245821
0,marti,mouse,0,8,40,450,5,1,1782724246443
1,marti,mouse,0,8,40,450,3,1,1782724249190
1,marti,mouse,0,8,40,450,7,1,1782724249826
1,marti,mouse,0,8,40,450,4,1,1782724250389
1,marti,mouse,0,8,40,450,0,1,1782724250937
1,marti,mouse,0,8,40,450,5,1,1782724251475
1,marti,mouse,0,8,40,450,1,1,1782724251925
1,marti,mouse,0,8,40,450,6,1,1782724252428
1,marti,mouse,0,8,40,450,2,1,1782724253005
2,marti,mouse,0,8,40,450,6,1,1782724254530
2,marti,mouse,0,8,40,450,2,1,1782724255102
2,marti,mouse,0,8,40,450,7,1,1782724255757
2,marti,mouse,0,8,40,450,3,1,1782724256326
2,marti,mouse,0,8,40,450,0,1,1782724256899
2,marti,mouse,0,8,40,450,4,1,1782724257467
2,marti,mouse,0,8,40,450,1,0,1782724257941
2,marti,mouse,0,8,40,450,1,1,1782724258264
2,marti,mouse,0,8,40,450,5,1,1782724258903
