iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,marti,pose,0,8,55,550,1,1,1782724770937
0,marti,pose,0,8,55,550,5,1,1782724774476
0,marti,pose,0,8,55,550,2,1,1782724777463
0,marti,pose,0,8,55,550,6,1,1782724779193
0,marti,pose,0,8,55,550,3,1,1782724783017
0,marti,pose,0,8,55,550,7,0,1782724783113
0,marti,pose,0,8,55,550,7,1,1782724785083
0,marti,pose,0,8,55,550,4,1,1782724789594
0,marti,pose,0,8,55,550,0,0,1782724790761
0,marti,pose,0,8,55,550,0,1,1782724790938
1,marti,pose,0,8,55,550,7,1,1782724795482
1,marti,pose,0,8,55,550,3,1,1782724800713
1,marti,pose,0,8,55,550,0,1,1782724802329
1,marti,pose,0,8,55,550,4,1,1782724804424
1,marti,pose,0,8,55,550,1,1,1782724806121
1,marti,pose,0,8,55,550,5,1,1782724808394
1,marti,pose,0,8,55,550,2,0,1782724808458
1,marti,pose,0,8,55,550,2,1,1782724810217
1,marti,pose,0,8,55,550,6,1,1782724813641
2,marti,pose,0,8,55,550,7,1,1782724815544
2,marti,pose,0,8,55,550,3,0,1782724815640
2,marti,pose,0,8,55,550,3,1,1782724817032
2,marti,pose,0,8,55,550,0,1,1782724818169
2,marti,pose,0,8,55,550,4,1,1782724822153
2,marti,pose,0,8,55,550,1,0,1782724823162
2,marti,pose,0,8,55,550,1,1,1782724823321
2,marti,pose,0,8,55,550,5,1,1782724827515
2,marti,pose,0,8,55,550,2,0,1782724828874
2,marti,pose,0,8,55,550,2,0,1782724828947
2,marti,pose,0,8,55,550,2,1,1782724829179
2,marti,pose,0,8,55,550,6,0,1782724829338
2,marti,pose,0,8,55,550,6,0,1782724829514
2,marti,pose,0,8,55,550,6,1,1782724831644
