iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,marti,mouse,150,8,55,550,1,1,1782724526514
0,marti,mouse,150,8,55,550,5,1,1782724527485
0,marti,mouse,150,8,55,550,2,1,1782724528456
0,marti,mouse,150,8,55,550,6,1,1782724529359
0,marti,mouse,150,8,55,550,3,1,1782724530337
0,marti,mouse,150,8,55,550,7,1,1782724531143
0,marti,mouse,150,8,55,550,4,1,1782724531904
0,marti,mouse,150,8,55,550,0,1,1782724532600
1,marti,mouse,150,8,55,550,5,1,1782724534336
1,marti,mouse,150,8,55,550,1,1,1782724535046
1,marti,mouse,150,8,55,550,6,1,1782724535971
1,marti,mouse,150,8,55,550,2,1,1782724536725
1,marti,mouse,150,8,55,550,7,1,1782724537451
1,marti,mouse,150,8,55,550,3,1,1782724538239
1,marti,mouse,150,8,55,550,0,1,1782724539227
1,marti,mouse,150,8,55,550,4,1,1782724539919
2,marti,mouse,150,8,55,550,1,1,1782724542168
2,marti,mouse,150,8,55,550,5,1,1782724542825
2,marti,mouse,150,8,55,550,2,1,1782724543577
2,marti,mouse,150,8,55,550,6,1,1782724544491
2,marti,mouse,150,8,55,550,3,1,1782724545169
2,marti,mouse,150,8,55,550,7,1,1782724546464
2,marti,mouse,150,8,55,550,4,1,1782724547362
2,marti,mouse,150,8,55,550,0,1,1782724548249
