iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,marti,touchpad,0,8,40,550,6,1,1782724600334
0,marti,touchpad,0,8,40,550,2,1,1782724601268
0,marti,touchpad,0,8,40,550,7,1,1782724602359
0,marti,touchpad,0,8,40,550,3,1,1782724603063
0,marti,touchpad,0,8,40,550,0,1,1782724603919
0,marti,touchpad,0,8,40,550,4,1,1782724604631
0,marti,touchpad,0,8,40,550,1,1,1782724605282
0,marti,touchpad,0,8,40,550,5,1,1782724606419
1,marti,touchpad,0,8,40,550,5,1,1782724608165
1,marti,touchpad,0,8,40,550,1,1,1782724608909
1,marti,touchpad,0,8,40,550,6,1,1782724609798
1,marti,touchpad,0,8,40,550,2,1,1782724610484
1,marti,touchpad,0,8,40,550,7,1,1782724611217
1,marti,touchpad,0,8,40,550,3,1,1782724611857
1,marti,touchpad,0,8,40,550,0,1,1782724612526
1,marti,touchpad,0,8,40,550,4,1,1782724613178
2,marti,touchpad,0,8,40,550,6,1,1782724615800
2,marti,touchpad,0,8,40,550,2,1,1782724616755
2,marti,touchpad,0,8,40,550,7,1,1782724617684
2,marti,touchpad,0,8,40,550,3,1,1782724618321
2,marti,touchpad,0,8,40,550,0,1,1782724619142
2,marti,touchpad,0,8,40,550,4,1,1782724619815
2,marti,touchpad,0,8,40,550,1,1,1782724620576
2,marti,touchpad,0,8,40,550,5,1,1782724621241
