iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,marti,pose,0,8,55,450,2,1,1782724928380
0,marti,pose,0,8,55,450,6,1,1782724931934
0,marti,pose,0,8,55,450,3,1,1782724936029
0,marti,pose,0,8,55,450,7,0,1782724936865
0,marti,pose,0,8,55,450,7,1,1782724937659
0,marti,pose,0,8,55,450,4,0,1782724937725
0,marti,pose,0,8,55,450,4,1,1782724941054
0,marti,pose,0,8,55,450,0,1,1782724942350
0,marti,pose,0,8,55,450,5,0,1782724942782
0,marti,pose,0,8,55,450,5,0,1782724946177
0,marti,pose,0,8,55,450,5,0,1782724946270
0,marti,pose,0,8,55,450,5,1,1782724946942
0,marti,pose,0,8,55,450,1,1,1782724948269
1,marti,pose,0,8,55,450,3,1,1782724950926
1,marti,pose,0,8,55,450,7,0,1782724950990
1,marti,pose,0,8,55,450,7,1,1782724953056
1,marti,pose,0,8,55,450,4,1,1782724955149
1,marti,pose,0,8,55,450,0,0,1782724955245
1,marti,pose,0,8,55,450,0,1,1782724956510
1,marti,pose,0,8,55,450,5,1,1782724957982
1,marti,pose,0,8,55,450,1,1,1782724959741
1,marti,pose,0,8,55,450,6,1,1782724962956
1,marti,pose,0,8,55,450,2,1,1782724964622
2,marti,pose,0,8,55,450,2,1,1782724972079
2,marti,pose,0,8,55,450,6,1,1782724974511
2,marti,pose,0,8,55,450,3,1,1782724977727
2,marti,pose,0,8,55,450,7,0,1782724977793
2,marti,pose,0,8,55,450,7,1,1782724979486
2,marti,pose,0,8,55,450,4,1,1782724983423
2,marti,pose,0,8,55,450,0,1,1782724984542
2,marti,pose,0,8,55,450,5,0,1782724986205
2,marti,pose,0,8,55,450,5,1,1782724991037
2,marti,pose,0,8,55,450,1,1,1782724992623
