iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,marti,mouse,150,8,40,350,0,1,1782724504086
0,marti,mouse,150,8,40,350,4,0,1782724504781
0,marti,mouse,150,8,40,350,4,1,1782724506266
0,marti,mouse,150,8,40,350,1,1,1782724507070
0,marti,mouse,150,8,40,350,5,1,1782724507819
0,marti,mouse,150,8,40,350,2,1,1782724508540
0,marti,mouse,150,8,40,350,6,1,1782724509179
0,marti,mouse,150,8,40,350,3,1,1782724509836
0,marti,mouse,150,8,40,350,7,1,1782724510588
1,marti,mouse,150,8,40,350,3,1,1782724512163
1,marti,mouse,150,8,40,350,7,1,1782724512796
1,marti,mouse,150,8,40,350,4,1,1782724513462
1,marti,mouse,150,8,40,350,0,1,1782724514254
1,marti,mouse,150,8,40,350,5,1,1782724514871
1,marti,mouse,150,8,40,350,1,1,1782724515458
1,marti,mouse,150,8,40,350,6,1,1782724516129
1,marti,mouse,150,8,40,350,2,0,1782724516851
1,marti,mouse,150,8,40,350,2,1,1782724517658
2,marti,mouse,150,8,40,350,2,1,1782724519163
2,marti,mouse,150,8,40,350,6,1,1782724520065
2,marti,mouse,150,8,40,350,3,1,1782724520721
2,marti,mouse,150,8,40,350,7,1,1782724521377
2,marti,mouse,150,8,40,350,4,1,1782724521977
2,marti,mouse,150,8,40,350,0,1,1782724522820
2,marti,mouse,150,8,40,350,5,1,1782724523425
2,marti,mouse,150,8,40,350,1,1,1782724524039
