iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,marti,pose,0,8,25,550,7,1,1782725196148
0,marti,pose,0,8,25,550,3,1,1782725198981
0,marti,pose,0,8,25,550,0,1,1782725200613
0,marti,pose,0,8,25,550,4,1,1782725203171
0,marti,pose,0,8,25,550,1,1,1782725204437
0,marti,pose,0,8,25,550,5,1,1782725207619
0,marti,pose,0,8,25,550,2,1,1782725209188
0,marti,pose,0,8,25,550,6,0,1782725209316
0,marti,pose,0,8,25,550,6,1,1782725210947
1,marti,pose,0,8,25,550,0,1,1782725212853
1,marti,pose,0,8,25,550,4,1,1782725217911
1,marti,pose,0,8,25,550,1,1,1782725220630
1,marti,pose,0,8,25,550,5,1,1782725222292
1,marti,pose,0,8,25,550,2,1,1782725223957
1,marti,pose,0,8,25,550,6,1,1782725226918
1,marti,pose,0,8,25,550,3,1,1782725228677
1,marti,pose,0,8,25,550,7,1,1782725230213
2,marti,pose,0,8,25,550,1,0,1782725236359
2,marti,pose,0,8,25,550,1,1,1782725237127
2,marti,pose,0,8,25,550,5,1,1782725239222
2,marti,pose,0,8,25,550,2,1,1782725241111
2,marti,pose,0,8,25,550,6,0,1782725241191
2,marti,pose,0,8,25,550,6,1,1782725242885
2,marti,pose,0,8,25,550,3,1,1782725244276
2,marti,pose,0,8,25,550,7,1,1782725245509
2,marti,pose,0,8,25,550,4,1,1782725250823
2,marti,pose,0,8,25,550,0,1,1782725252421
