iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,touchpad,0,8,40,350,7,1,1782851877506
0,pat,touchpad,0,8,40,350,3,1,1782851878330
0,pat,touchpad,0,8,40,350,0,1,1782851879145
0,pat,touchpad,0,8,40,350,4,1,1782851879902
0,pat,touchpad,0,8,40,350,1,0,1782851880766
0,pat,touchpad,0,8,40,350,1,1,1782851881559
0,pat,touchpad,0,8,40,350,5,1,1782851882492
0,pat,touchpad,0,8,40,350,2,1,1782851883421
0,pat,touchpad,0,8,40,350,6,1,1782851884325
1,pat,touchpad,0,8,40,350,5,1,1782851885935
1,pat,touchpad,0,8,40,350,1,1,1782851886756
1,pat,touchpad,0,8,40,350,6,1,1782851887609
1,pat,touchpad,0,8,40,350,2,0,1782851888668
1,pat,touchpad,0,8,40,350,2,1,1782851889290
1,pat,touchpad,0,8,40,350,7,1,1782851890278
1,pat,touchpad,0,8,40,350,3,1,1782851891187
1,pat,touchpad,0,8,40,350,0,1,1782851892210
1,pat,touchpad,0,8,40,350,4,1,1782851893103
2,pat,touchpad,0,8,40,350,4,1,1782851894959
2,pat,touchpad,0,8,40,350,0,1,1782851895884
2,pat,touchpad,0,8,40,350,5,1,1782851896879
2,pat,touchpad,0,8,40,350,1,1,1782851897732
2,pat,touchpad,0,8,40,350,6,0,1782851898624
2,pat,touchpad,0,8,40,350,6,1,1782851899576
2,pat,touchpad,0,8,40,350,2,1,1782851900624
2,pat,touchpad,0,8,40,350,7,1,1782851901470
2,pat,touchpad,0,8,40,350,3,1,1782851902377
