iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,mouse,0,8,25,450,5,1,1782828967449
0,martina,mouse,0,8,25,450,1,1,1782828968202
0,martina,mouse,0,8,25,450,6,1,1782828968841
0,martina,mouse,0,8,25,450,2,1,1782828969584
0,martina,mouse,0,8,25,450,7,1,1782828970284
0,martina,mouse,0,8,25,450,3,1,1782828970941
0,martina,mouse,0,8,25,450,0,1,1782828971597
0,martina,mouse,0,8,25,450,4,0,1782828972150
0,martina,mouse,0,8,25,450,4,1,1782828972639
1,martina,mouse,0,8,25,450,5,1,1782828974952
1,martina,mouse,0,8,25,450,1,1,1782828975613
1,martina,mouse,0,8,25,450,6,1,1782828976340
1,martina,mouse,0,8,25,450,2,1,1782828976996
1,martina,mouse,0,8,25,450,7,1,1782828977763
1,martina,mouse,0,8,25,450,3,1,1782828978602
1,martina,mouse,0,8,25,450,0,1,1782828979349
1,martina,mouse,0,8,25,450,4,1,1782828979985
2,martina,mouse,0,8,25,450,2,1,1782828981864
2,martina,mouse,0,8,25,450,6,1,1782828982537
2,martina,mouse,0,8,25,450,3,1,1782828983165
2,martina,mouse,0,8,25,450,7,1,1782828983835
2,martina,mouse,0,8,25,450,4,1,1782828984521
2,martina,mouse,0,8,25,450,0,1,1782828985177
2,martina,mouse,0,8,25,450,5,1,1782828985951
2,martina,mouse,0,8,25,450,1,1,1782828986590
