iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,pose,0,8,55,550,6,1,1782834317459
0,hector,pose,0,8,55,550,2,1,1782834320242
0,hector,pose,0,8,55,550,7,1,1782834324435
0,hector,pose,0,8,55,550,3,1,1782834326467
0,hector,pose,0,8,55,550,0,1,1782834339108
0,hector,pose,0,8,55,550,4,1,1782834354180
0,hector,pose,0,8,55,550,1,1,1782834357876
0,hector,pose,0,8,55,550,5,1,1782834368404
1,hector,pose,0,8,55,550,5,1,1782834381322
1,hector,pose,0,8,55,550,1,1,1782834383030
1,hector,pose,0,8,55,550,6,0,1782834383125
1,hector,pose,0,8,55,550,6,1,1782834384838
1,hector,pose,0,8,55,550,2,1,1782834386612
1,hector,pose,0,8,55,550,7,1,1782834388276
1,hector,pose,0,8,55,550,3,1,1782834389813
1,hector,pose,0,8,55,550,0,1,1782834391157
1,hector,pose,0,8,55,550,4,1,1782834396133
2,hector,pose,0,8,55,550,0,1,1782834408821
2,hector,pose,0,8,55,550,4,1,1782834412552
2,hector,pose,0,8,55,550,1,1,1782834413752
2,hector,pose,0,8,55,550,5,0,1782834413927
2,hector,pose,0,8,55,550,5,0,1782834414006
2,hector,pose,0,8,55,550,5,1,1782834414838
2,hector,pose,0,8,55,550,2,1,1782834416133
2,hector,pose,0,8,55,550,6,1,1782834417318
2,hector,pose,0,8,55,550,3,1,1782834418364
2,hector,pose,0,8,55,550,7,1,1782834419493
