iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,mouse,0,8,25,550,0,1,1782851222895
0,pat,mouse,0,8,25,550,4,1,1782851223600
0,pat,mouse,0,8,25,550,1,1,1782851224415
0,pat,mouse,0,8,25,550,5,1,1782851225180
0,pat,mouse,0,8,25,550,2,1,1782851226001
0,pat,mouse,0,8,25,550,6,1,1782851226799
0,pat,mouse,0,8,25,550,3,1,1782851227659
0,pat,mouse,0,8,25,550,7,1,1782851228477
1,pat,mouse,0,8,25,550,5,1,1782851230569
1,pat,mouse,0,8,25,550,1,1,1782851231338
1,pat,mouse,0,8,25,550,6,1,1782851232147
1,pat,mouse,0,8,25,550,2,1,1782851232965
1,pat,mouse,0,8,25,550,7,1,1782851233716
1,pat,mouse,0,8,25,550,3,0,1782851234440
1,pat,mouse,0,8,25,550,3,1,1782851235231
1,pat,mouse,0,8,25,550,0,1,1782851235963
1,pat,mouse,0,8,25,550,4,1,1782851236658
2,pat,mouse,0,8,25,550,2,1,1782851248751
2,pat,mouse,0,8,25,550,6,1,1782851249591
2,pat,mouse,0,8,25,550,3,1,1782851250304
2,pat,mouse,0,8,25,550,7,1,1782851251098
2,pat,mouse,0,8,25,550,4,1,1782851252064
2,pat,mouse,0,8,25,550,0,1,1782851252789
2,pat,mouse,0,8,25,550,5,1,1782851253462
2,pat,mouse,0,8,25,550,1,1,1782851254150
