iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,mouse,150,8,25,350,2,1,1782829655948
0,martina,mouse,150,8,25,350,6,1,1782829656522
0,martina,mouse,150,8,25,350,3,1,1782829657178
0,martina,mouse,150,8,25,350,7,1,1782829657814
0,martina,mouse,150,8,25,350,4,1,1782829658513
0,martina,mouse,150,8,25,350,0,1,1782829659465
0,martina,mouse,150,8,25,350,5,1,1782829660189
0,martina,mouse,150,8,25,350,1,1,1782829660857
1,martina,mouse,150,8,25,350,0,1,1782829662245
1,martina,mouse,150,8,25,350,4,1,1782829662761
1,martina,mouse,150,8,25,350,1,1,1782829663548
1,martina,mouse,150,8,25,350,5,1,1782829664237
1,martina,mouse,150,8,25,350,2,0,1782829664915
1,martina,mouse,150,8,25,350,2,1,1782829665614
1,martina,mouse,150,8,25,350,6,1,1782829666404
1,martina,mouse,150,8,25,350,3,1,1782829666996
1,martina,mouse,150,8,25,350,7,1,1782829667784
2,martina,mouse,150,8,25,350,0,1,1782829669193
2,martina,mouse,150,8,25,350,4,1,1782829669683
2,martina,mouse,150,8,25,350,1,1,1782829670283
2,martina,mouse,150,8,25,350,5,1,1782829670956
2,martina,mouse,150,8,25,350,2,1,1782829671527
2,martina,mouse,150,8,25,350,6,1,1782829672266
2,martina,mouse,150,8,25,350,3,1,1782829672822
2,martina,mouse,150,8,25,350,7,1,1782829673515
