iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,mouse,150,8,55,450,6,1,1782833829011
0,hector,mouse,150,8,55,450,2,1,1782833829676
0,hector,mouse,150,8,55,450,7,1,1782833830315
0,hector,mouse,150,8,55,450,3,1,1782833830971
0,hector,mouse,150,8,55,450,0,1,1782833831811
0,hector,mouse,150,8,55,450,4,1,1782833832512
0,hector,mouse,150,8,55,450,1,1,1782833833145
0,hector,mouse,150,8,55,450,5,1,1782833834021
1,hector,mouse,150,8,55,450,1,1,1782833837227
1,hector,mouse,150,8,55,450,5,1,1782833837954
1,hector,mouse,150,8,55,450,2,1,1782833839695
1,hector,mouse,150,8,55,450,6,1,1782833840395
1,hector,mouse,150,8,55,450,3,1,1782833841086
1,hector,mouse,150,8,55,450,7,1,1782833841905
1,hector,mouse,150,8,55,450,4,1,1782833842547
1,hector,mouse,150,8,55,450,0,1,1782833843230
2,hector,mouse,150,8,55,450,3,1,1782833844991
2,hector,mouse,150,8,55,450,7,1,1782833845838
2,hector,mouse,150,8,55,450,4,0,1782833846476
2,hector,mouse,150,8,55,450,4,1,1782833847444
2,hector,mouse,150,8,55,450,0,1,1782833848168
2,hector,mouse,150,8,55,450,5,1,1782833848885
2,hector,mouse,150,8,55,450,1,1,1782833849741
2,hector,mouse,150,8,55,450,6,1,1782833850513
2,hector,mouse,150,8,55,450,2,1,1782833851271
