iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,touchpad,0,8,25,550,5,1,1782829841727
0,martina,touchpad,0,8,25,550,1,1,1782829842554
0,martina,touchpad,0,8,25,550,6,0,1782829843277
0,martina,touchpad,0,8,25,550,6,1,1782829844010
0,martina,touchpad,0,8,25,550,2,1,1782829844820
0,martina,touchpad,0,8,25,550,7,1,1782829845678
0,martina,touchpad,0,8,25,550,3,1,1782829846436
0,martina,touchpad,0,8,25,550,0,1,1782829847093
0,martina,touchpad,0,8,25,550,4,1,1782829847813
1,martina,touchpad,0,8,25,550,2,1,1782829849257
1,martina,touchpad,0,8,25,550,6,1,1782829850369
1,martina,touchpad,0,8,25,550,3,1,1782829850986
1,martina,touchpad,0,8,25,550,7,1,1782829852187
1,martina,touchpad,0,8,25,550,4,1,1782829852987
1,martina,touchpad,0,8,25,550,0,1,1782829853667
1,martina,touchpad,0,8,25,550,5,1,1782829854355
1,martina,touchpad,0,8,25,550,1,1,1782829854930
2,martina,touchpad,0,8,25,550,4,1,1782829856538
2,martina,touchpad,0,8,25,550,0,1,1782829857177
2,martina,touchpad,0,8,25,550,5,1,1782829857815
2,martina,touchpad,0,8,25,550,1,1,1782829858656
2,martina,touchpad,0,8,25,550,6,1,1782829859265
2,martina,touchpad,0,8,25,550,2,1,1782829859841
2,martina,touchpad,0,8,25,550,7,1,1782829860523
2,martina,touchpad,0,8,25,550,3,1,1782829861167
