iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,mouse,0,8,40,350,7,1,1782829520371
0,martina,mouse,0,8,40,350,3,1,1782829520917
0,martina,mouse,0,8,40,350,0,1,1782829521404
0,martina,mouse,0,8,40,350,4,1,1782829521814
0,martina,mouse,0,8,40,350,1,1,1782829522447
0,martina,mouse,0,8,40,350,5,1,1782829522866
0,martina,mouse,0,8,40,350,2,1,1782829523321
0,martina,mouse,0,8,40,350,6,1,1782829523770
1,martina,mouse,0,8,40,350,7,1,1782829525219
1,martina,mouse,0,8,40,350,3,1,1782829525702
1,martina,mouse,0,8,40,350,0,1,1782829526094
1,martina,mouse,0,8,40,350,4,1,1782829526561
1,martina,mouse,0,8,40,350,1,1,1782829527022
1,martina,mouse,0,8,40,350,5,1,1782829527554
1,martina,mouse,0,8,40,350,2,1,1782829528077
1,martina,mouse,0,8,40,350,6,1,1782829528518
2,martina,mouse,0,8,40,350,1,1,1782829529738
2,martina,mouse,0,8,40,350,5,1,1782829530141
2,martina,mouse,0,8,40,350,2,1,1782829530723
2,martina,mouse,0,8,40,350,6,1,1782829531120
2,martina,mouse,0,8,40,350,3,1,1782829531642
2,martina,mouse,0,8,40,350,7,1,1782829532076
2,martina,mouse,0,8,40,350,4,0,1782829532469
2,martina,mouse,0,8,40,350,4,1,1782829532745
2,martina,mouse,0,8,40,350,0,1,1782829533296
