iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,touchpad,0,8,55,450,6,1,1782834045997
0,hector,touchpad,0,8,55,450,2,1,1782834047014
0,hector,touchpad,0,8,55,450,7,1,1782834047819
0,hector,touchpad,0,8,55,450,3,1,1782834049058
0,hector,touchpad,0,8,55,450,0,1,1782834049902
0,hector,touchpad,0,8,55,450,4,1,1782834050792
0,hector,touchpad,0,8,55,450,1,1,1782834051558
0,hector,touchpad,0,8,55,450,5,1,1782834052419
1,hector,touchpad,0,8,55,450,3,1,1782834054882
1,hector,touchpad,0,8,55,450,7,1,1782834055743
1,hector,touchpad,0,8,55,450,4,1,1782834056593
1,hector,touchpad,0,8,55,450,0,1,1782834057441
1,hector,touchpad,0,8,55,450,5,1,1782834058290
1,hector,touchpad,0,8,55,450,1,1,1782834059177
1,hector,touchpad,0,8,55,450,6,1,1782834060134
1,hector,touchpad,0,8,55,450,2,1,1782834061130
2,hector,touchpad,0,8,55,450,1,1,1782834063718
2,hector,touchpad,0,8,55,450,5,1,1782834064602
2,hector,touchpad,0,8,55,450,2,1,1782834065444
2,hector,touchpad,0,8,55,450,6,1,1782834066384
2,hector,touchpad,0,8,55,450,3,1,1782834067265
2,hector,touchpad,0,8,55,450,7,1,1782834068055
2,hector,touchpad,0,8,55,450,4,1,1782834068755
2,hector,touchpad,0,8,55,450,0,1,1782834069547
