iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,mouse,150,8,25,450,7,1,1782851601373
0,pat,mouse,150,8,25,450,3,1,1782851602332
0,pat,mouse,150,8,25,450,0,1,1782851603240
0,pat,mouse,150,8,25,450,4,1,1782851604174
0,pat,mouse,150,8,25,450,1,1,1782851605087
0,pat,mouse,150,8,25,450,5,1,1782851605951
0,pat,mouse,150,8,25,450,2,1,1782851606841
0,pat,mouse,150,8,25,450,6,1,1782851607711
1,pat,mouse,150,8,25,450,7,1,1782851609296
1,pat,mouse,150,8,25,450,3,1,1782851610144
1,pat,mouse,150,8,25,450,0,1,1782851610963
1,pat,mouse,150,8,25,450,4,0,1782851611788
1,pat,mouse,150,8,25,450,4,1,1782851613020
1,pat,mouse,150,8,25,450,1,1,1782851613879
1,pat,mouse,150,8,25,450,5,1,1782851614786
1,pat,mouse,150,8,25,450,2,1,1782851615602
1,pat,mouse,150,8,25,450,6,1,1782851616556
2,pat,mouse,150,8,25,450,3,1,1782851617832
2,pat,mouse,150,8,25,450,7,1,1782851618614
2,pat,mouse,150,8,25,450,4,1,1782851619571
2,pat,mouse,150,8,25,450,0,1,1782851620350
2,pat,mouse,150,8,25,450,5,1,1782851621210
2,pat,mouse,150,8,25,450,1,1,1782851622085
2,pat,mouse,150,8,25,450,6,1,1782851622923
2,pat,mouse,150,8,25,450,2,1,1782851623818
