iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,mouse,150,8,25,550,0,1,1782833855981
0,hector,mouse,150,8,25,550,4,1,1782833856810
0,hector,mouse,150,8,25,550,1,1,1782833857522
0,hector,mouse,150,8,25,550,5,1,1782833858481
0,hector,mouse,150,8,25,550,2,1,1782833859410
0,hector,mouse,150,8,25,550,6,1,1782833860311
0,hector,mouse,150,8,25,550,3,1,1782833861231
0,hector,mouse,150,8,25,550,7,1,1782833862306
1,hector,mouse,150,8,25,550,0,1,1782833864475
1,hector,mouse,150,8,25,550,4,1,1782833865232
1,hector,mouse,150,8,25,550,1,1,1782833866205
1,hector,mouse,150,8,25,550,5,1,1782833867014
1,hector,mouse,150,8,25,550,2,0,1782833868011
1,hector,mouse,150,8,25,550,2,1,1782833868615
1,hector,mouse,150,8,25,550,6,1,1782833869568
1,hector,mouse,150,8,25,550,3,1,1782833870471
1,hector,mouse,150,8,25,550,7,1,1782833871508
2,hector,mouse,150,8,25,550,5,1,1782833873498
2,hector,mouse,150,8,25,550,1,1,1782833874580
2,hector,mouse,150,8,25,550,6,1,1782833875501
2,hector,mouse,150,8,25,550,2,1,1782833876889
2,hector,mouse,150,8,25,550,7,1,1782833877829
2,hector,mouse,150,8,25,550,3,1,1782833878878
2,hector,mouse,150,8,25,550,0,1,1782833879829
2,hector,mouse,150,8,25,550,4,1,1782833880987
