iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,pose,0,8,25,450,6,0,1782834612026
0,hector,pose,0,8,25,450,6,1,1782834613227
0,hector,pose,0,8,25,450,2,1,1782834614890
0,hector,pose,0,8,25,450,7,0,1782834615002
0,hector,pose,0,8,25,450,7,1,1782834616395
0,hector,pose,0,8,25,450,3,1,1782834618203
0,hector,pose,0,8,25,450,0,0,1782834618267
0,hector,pose,0,8,25,450,0,1,1782834621051
0,hector,pose,0,8,25,450,4,1,1782834624204
0,hector,pose,0,8,25,450,1,1,1782834626539
0,hector,pose,0,8,25,450,5,1,1782834629323
1,hector,pose,0,8,25,450,3,0,1782834637164
1,hector,pose,0,8,25,450,3,1,1782834640235
1,hector,pose,0,8,25,450,7,0,1782834640301
1,hector,pose,0,8,25,450,7,1,1782834642043
1,hector,pose,0,8,25,450,4,1,1782834645260
1,hector,pose,0,8,25,450,0,1,1782834646844
1,hector,pose,0,8,25,450,5,1,1782834648748
1,hector,pose,0,8,25,450,1,1,1782834651101
1,hector,pose,0,8,25,450,6,1,1782834652667
1,hector,pose,0,8,25,450,2,0,1782834655148
1,hector,pose,0,8,25,450,2,1,1782834655980
2,hector,pose,0,8,25,450,3,1,1782834660667
2,hector,pose,0,8,25,450,7,1,1782834662478
2,hector,pose,0,8,25,450,4,1,1782834664414
2,hector,pose,0,8,25,450,0,0,1782834664524
2,hector,pose,0,8,25,450,0,1,1782834665915
2,hector,pose,0,8,25,450,5,1,1782834668795
2,hector,pose,0,8,25,450,1,1,1782834670637
2,hector,pose,0,8,25,450,6,1,1782834672076
2,hector,pose,0,8,25,450,2,0,1782834674444
2,hector,pose,0,8,25,450,2,1,1782834675084
