iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,pose,0,8,55,550,2,1,1782829946705
0,martina,pose,0,8,55,550,6,0,1782829946801
0,martina,pose,0,8,55,550,6,1,1782829949827
0,martina,pose,0,8,55,550,3,1,1782829956274
0,martina,pose,0,8,55,550,7,0,1782829956515
0,martina,pose,0,8,55,550,7,0,1782829956580
0,martina,pose,0,8,55,550,7,0,1782829956706
0,martina,pose,0,8,55,550,7,0,1782829956789
0,martina,pose,0,8,55,550,7,0,1782829956914
0,martina,pose,0,8,55,550,7,1,1782829958275
0,martina,pose,0,8,55,550,4,0,1782829958339
0,martina,pose,0,8,55,550,4,1,1782829964787
0,martina,pose,0,8,55,550,0,1,1782829966258
0,martina,pose,0,8,55,550,5,0,1782829966483
0,martina,pose,0,8,55,550,5,0,1782829969379
0,martina,pose,0,8,55,550,5,0,1782829969475
0,martina,pose,0,8,55,550,5,0,1782829969715
0,martina,pose,0,8,55,550,5,0,1782829969843
0,martina,pose,0,8,55,550,5,0,1782829970082
0,martina,pose,0,8,55,550,5,1,1782829970868
0,martina,pose,0,8,55,550,1,0,1782829971378
0,martina,pose,0,8,55,550,1,0,1782829971603
0,martina,pose,0,8,55,550,1,1,1782829971875
1,martina,pose,0,8,55,550,0,1,1782829980610
1,martina,pose,0,8,55,550,4,1,1782829983939
1,martina,pose,0,8,55,550,1,0,1782829993509
1,martina,pose,0,8,55,550,1,1,1782829999747
1,martina,pose,0,8,55,550,5,1,1782830002067
1,martina,pose,0,8,55,550,2,1,1782830003204
1,martina,pose,0,8,55,550,6,0,1782830003428
1,martina,pose,0,8,55,550,6,0,1782830003493
1,martina,pose,0,8,55,550,6,1,1782830015571
1,martina,pose,0,8,55,550,3,0,1782830018549
1,martina,pose,0,8,55,550,3,1,1782830019287
1,martina,pose,0,8,55,550,7,0,1782830022116
1,martina,pose,0,8,55,550,7,1,1782830023349
2,martina,pose,0,8,55,550,3,1,1782830069479
2,martina,pose,0,8,55,550,7,0,1782830069606
2,martina,pose,0,8,55,550,7,0,1782830072327
2,martina,pose,0,8,55,550,7,1,1782830073863
2,martina,pose,0,8,55,550,4,0,1782830074089
2,martina,pose,0,8,55,550,4,0,1782830074693
2,martina,pose,0,8,55,550,4,0,1782830075847
2,martina,pose,0,8,55,550,4,1,1782830083429
2,martina,pose,0,8,55,550,0,1,1782830084951
2,martina,pose,0,8,55,550,5,1,1782830087158
2,martina,pose,0,8,55,550,1,0,1782830088918
2,martina,pose,0,8,55,550,1,1,1782830091208
2,martina,pose,0,8,55,550,6,1,1782830093560
2,martina,pose,0,8,55,550,2,1,1782830095463
