iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,mouse,0,8,25,350,6,1,1782833728863
0,hector,mouse,0,8,25,350,2,1,1782833729590
0,hector,mouse,0,8,25,350,7,1,1782833730307
0,hector,mouse,0,8,25,350,3,1,1782833731060
0,hector,mouse,0,8,25,350,0,1,1782833731862
0,hector,mouse,0,8,25,350,4,1,1782833732635
0,hector,mouse,0,8,25,350,1,1,1782833733362
0,hector,mouse,0,8,25,350,5,1,1782833734263
1,hector,mouse,0,8,25,350,2,1,1782833736212
1,hector,mouse,0,8,25,350,6,1,1782833737176
1,hector,mouse,0,8,25,350,3,1,1782833737912
1,hector,mouse,0,8,25,350,7,1,1782833738638
1,hector,mouse,0,8,25,350,4,1,1782833739697
1,hector,mouse,0,8,25,350,0,1,1782833740445
1,hector,mouse,0,8,25,350,5,1,1782833741254
1,hector,mouse,0,8,25,350,1,1,1782833742338
2,hector,mouse,0,8,25,350,2,1,1782833744422
2,hector,mouse,0,8,25,350,6,1,1782833745342
2,hector,mouse,0,8,25,350,3,1,1782833746085
2,hector,mouse,0,8,25,350,7,1,1782833746819
2,hector,mouse,0,8,25,350,4,1,1782833747723
2,hector,mouse,0,8,25,350,0,1,1782833748533
2,hector,mouse,0,8,25,350,5,1,1782833749422
2,hector,mouse,0,8,25,350,1,1,1782833750181
