iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,mouse,150,8,40,350,7,1,1782851644416
0,pat,mouse,150,8,40,350,3,1,1782851645055
0,pat,mouse,150,8,40,350,0,1,1782851645948
0,pat,mouse,150,8,40,350,4,1,1782851646709
0,pat,mouse,150,8,40,350,1,1,1782851647799
0,pat,mouse,150,8,40,350,5,1,1782851648657
0,pat,mouse,150,8,40,350,2,1,1782851649426
0,pat,mouse,150,8,40,350,6,1,1782851650114
1,pat,mouse,150,8,40,350,7,1,1782851651488
1,pat,mouse,150,8,40,350,3,1,1782851652122
1,pat,mouse,150,8,40,350,0,1,1782851652814
1,pat,mouse,150,8,40,350,4,1,1782851653532
1,pat,mouse,150,8,40,350,1,1,1782851654204
1,pat,mouse,150,8,40,350,5,1,1782851654969
1,pat,mouse,150,8,40,350,2,1,1782851655679
1,pat,mouse,150,8,40,350,6,1,1782851656405
2,pat,mouse,150,8,40,350,7,1,1782851657809
2,pat,mouse,150,8,40,350,3,1,1782851658443
2,pat,mouse,150,8,40,350,0,1,1782851659063
2,pat,mouse,150,8,40,350,4,1,1782851659781
2,pat,mouse,150,8,40,350,1,1,1782851660381
2,pat,mouse,150,8,40,350,5,1,1782851661098
2,pat,mouse,150,8,40,350,2,1,1782851661706
2,pat,mouse,150,8,40,350,6,1,1782851662445
