iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,pose,0,8,40,350,4,1,1782834680396
0,hector,pose,0,8,40,350,0,1,1782834682028
0,hector,pose,0,8,40,350,5,1,1782834686028
0,hector,pose,0,8,40,350,1,1,1782834687357
0,hector,pose,0,8,40,350,6,1,1782834688781
0,hector,pose,0,8,40,350,2,1,1782834689934
0,hector,pose,0,8,40,350,7,1,1782834691036
0,hector,pose,0,8,40,350,3,0,1782834691101
0,hector,pose,0,8,40,350,3,1,1782834692734
1,hector,pose,0,8,40,350,5,1,1782834698817
1,hector,pose,0,8,40,350,1,1,1782834700573
1,hector,pose,0,8,40,350,6,0,1782834700637
1,hector,pose,0,8,40,350,6,1,1782834701645
1,hector,pose,0,8,40,350,2,0,1782834701869
1,hector,pose,0,8,40,350,2,1,1782834702912
1,hector,pose,0,8,40,350,7,1,1782834704061
1,hector,pose,0,8,40,350,3,1,1782834706301
1,hector,pose,0,8,40,350,0,1,1782834709293
1,hector,pose,0,8,40,350,4,1,1782834714445
2,hector,pose,0,8,40,350,2,1,1782834720157
2,hector,pose,0,8,40,350,6,0,1782834722990
2,hector,pose,0,8,40,350,6,1,1782834723456
2,hector,pose,0,8,40,350,3,1,1782834724751
2,hector,pose,0,8,40,350,7,1,1782834726848
2,hector,pose,0,8,40,350,4,1,1782834729566
2,hector,pose,0,8,40,350,0,1,1782834730926
2,hector,pose,0,8,40,350,5,0,1782834741998
2,hector,pose,0,8,40,350,5,1,1782834742638
2,hector,pose,0,8,40,350,1,1,1782834745662
