iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,touchpad,0,8,55,550,5,1,1782851822350
0,pat,touchpad,0,8,55,550,1,1,1782851823183
0,pat,touchpad,0,8,55,550,6,1,1782851824070
0,pat,touchpad,0,8,55,550,2,0,1782851824875
0,pat,touchpad,0,8,55,550,2,1,1782851825509
0,pat,touchpad,0,8,55,550,7,1,1782851826399
0,pat,touchpad,0,8,55,550,3,1,1782851827222
0,pat,touchpad,0,8,55,550,0,1,1782851828167
0,pat,touchpad,0,8,55,550,4,1,1782851829054
1,pat,touchpad,0,8,55,550,5,1,1782851830505
1,pat,touchpad,0,8,55,550,1,1,1782851831296
1,pat,touchpad,0,8,55,550,6,1,1782851832546
1,pat,touchpad,0,8,55,550,2,1,1782851833475
1,pat,touchpad,0,8,55,550,7,1,1782851834494
1,pat,touchpad,0,8,55,550,3,1,1782851835384
1,pat,touchpad,0,8,55,550,0,1,1782851836289
1,pat,touchpad,0,8,55,550,4,1,1782851837088
2,pat,touchpad,0,8,55,550,0,1,1782851838576
2,pat,touchpad,0,8,55,550,4,1,1782851839485
2,pat,touchpad,0,8,55,550,1,1,1782851840319
2,pat,touchpad,0,8,55,550,5,1,1782851841222
2,pat,touchpad,0,8,55,550,2,1,1782851842134
2,pat,touchpad,0,8,55,550,6,1,1782851842948
2,pat,touchpad,0,8,55,550,3,1,1782851843712
2,pat,touchpad,0,8,55,550,7,0,1782851844582
2,pat,touchpad,0,8,55,550,7,1,1782851845267
