iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,pose,0,8,40,450,2,1,1782852473383
0,pat,pose,0,8,40,450,6,1,1782852474482
0,pat,pose,0,8,40,450,3,1,1782852475728
0,pat,pose,0,8,40,450,7,1,1782852476738
0,pat,pose,0,8,40,450,4,1,1782852477636
0,pat,pose,0,8,40,450,0,1,1782852479051
0,pat,pose,0,8,40,450,5,1,1782852480507
0,pat,pose,0,8,40,450,1,1,1782852481393
1,pat,pose,0,8,40,450,1,1,1782852485115
1,pat,pose,0,8,40,450,5,1,1782852486170
1,pat,pose,0,8,40,450,2,1,1782852489363
1,pat,pose,0,8,40,450,6,0,1782852490895
1,pat,pose,0,8,40,450,6,0,1782852491012
1,pat,pose,0,8,40,450,6,0,1782852491528
1,pat,pose,0,8,40,450,6,1,1782852492068
1,pat,pose,0,8,40,450,3,0,1782852493315
1,pat,pose,0,8,40,450,3,1,1782852493855
1,pat,pose,0,8,40,450,7,1,1782852495237
1,pat,pose,0,8,40,450,4,1,1782852496755
1,pat,pose,0,8,40,450,0,1,1782852498089
2,pat,pose,0,8,40,450,1,1,1782852500345
2,pat,pose,0,8,40,450,5,0,1782852500787
2,pat,pose,0,8,40,450,5,1,1782852501640
2,pat,pose,0,8,40,450,2,1,1782852503048
2,pat,pose,0,8,40,450,6,1,1782852504643
2,pat,pose,0,8,40,450,3,1,1782852505889
2,pat,pose,0,8,40,450,7,1,1782852507345
2,pat,pose,0,8,40,450,4,1,1782852508352
2,pat,pose,0,8,40,450,0,0,1782852509473
2,pat,pose,0,8,40,450,0,1,1782852510220
