iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,touchpad,0,8,40,350,0,1,1782834165264
0,hector,touchpad,0,8,40,350,4,1,1782834166153
0,hector,touchpad,0,8,40,350,1,1,1782834167029
0,hector,touchpad,0,8,40,350,5,1,1782834167904
0,hector,touchpad,0,8,40,350,2,1,1782834168697
0,hector,touchpad,0,8,40,350,6,1,1782834169665
0,hector,touchpad,0,8,40,350,3,1,1782834170532
0,hector,touchpad,0,8,40,350,7,1,1782834171659
1,hector,touchpad,0,8,40,350,4,1,1782834174102
1,hector,touchpad,0,8,40,350,0,1,1782834174906
1,hector,touchpad,0,8,40,350,5,1,1782834175746
1,hector,touchpad,0,8,40,350,1,0,1782834176908
1,hector,touchpad,0,8,40,350,1,1,1782834177587
1,hector,touchpad,0,8,40,350,6,1,1782834178480
1,hector,touchpad,0,8,40,350,2,1,1782834179406
1,hector,touchpad,0,8,40,350,7,1,1782834180490
1,hector,touchpad,0,8,40,350,3,1,1782834181666
2,hector,touchpad,0,8,40,350,3,1,1782834184052
2,hector,touchpad,0,8,40,350,7,1,1782834184853
2,hector,touchpad,0,8,40,350,4,1,1782834185572
2,hector,touchpad,0,8,40,350,0,1,1782834186403
2,hector,touchpad,0,8,40,350,5,1,1782834187285
2,hector,touchpad,0,8,40,350,1,1,1782834188059
2,hector,touchpad,0,8,40,350,6,1,1782834189006
2,hector,touchpad,0,8,40,350,2,1,1782834189910
