iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,mouse,0,8,25,350,7,1,1782851356850
0,pat,mouse,0,8,25,350,3,1,1782851357621
0,pat,mouse,0,8,25,350,0,1,1782851358444
0,pat,mouse,0,8,25,350,4,1,1782851359320
0,pat,mouse,0,8,25,350,1,1,1782851360127
0,pat,mouse,0,8,25,350,5,1,1782851361051
0,pat,mouse,0,8,25,350,2,1,1782851361609
0,pat,mouse,0,8,25,350,6,1,1782851362293
1,pat,mouse,0,8,25,350,3,1,1782851364188
1,pat,mouse,0,8,25,350,7,1,1782851364780
1,pat,mouse,0,8,25,350,4,1,1782851365394
1,pat,mouse,0,8,25,350,0,1,1782851366115
1,pat,mouse,0,8,25,350,5,1,1782851366782
1,pat,mouse,0,8,25,350,1,1,1782851367463
1,pat,mouse,0,8,25,350,6,1,1782851368408
1,pat,mouse,0,8,25,350,2,1,1782851369171
2,pat,mouse,0,8,25,350,2,1,1782851371004
2,pat,mouse,0,8,25,350,6,1,1782851371845
2,pat,mouse,0,8,25,350,3,1,1782851372505
2,pat,mouse,0,8,25,350,7,1,1782851373182
2,pat,mouse,0,8,25,350,4,1,1782851374023
2,pat,mouse,0,8,25,350,0,1,1782851374729
2,pat,mouse,0,8,25,350,5,1,1782851375448
2,pat,mouse,0,8,25,350,1,1,1782851376176
