iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,pose,0,8,55,450,3,1,1782852164949
0,pat,pose,0,8,55,450,7,0,1782852165418
0,pat,pose,0,8,55,450,7,1,1782852165970
0,pat,pose,0,8,55,450,4,1,1782852168524
0,pat,pose,0,8,55,450,0,1,1782852169572
0,pat,pose,0,8,55,450,5,0,1782852169773
0,pat,pose,0,8,55,450,5,0,1782852170077
0,pat,pose,0,8,55,450,5,1,1782852170770
0,pat,pose,0,8,55,450,1,0,1782852170865
0,pat,pose,0,8,55,450,1,0,1782852171411
0,pat,pose,0,8,55,450,1,1,1782852171814
0,pat,pose,0,8,55,450,6,0,1782852172273
0,pat,pose,0,8,55,450,6,0,1782852172518
0,pat,pose,0,8,55,450,6,0,1782852172712
0,pat,pose,0,8,55,450,6,0,1782852172963
0,pat,pose,0,8,55,450,6,1,1782852173081
0,pat,pose,0,8,55,450,2,1,1782852174537
1,pat,pose,0,8,55,450,4,1,1782852176578
1,pat,pose,0,8,55,450,0,0,1782852177081
1,pat,pose,0,8,55,450,0,0,1782852177432
1,pat,pose,0,8,55,450,0,1,1782852177638
1,pat,pose,0,8,55,450,5,1,1782852178842
1,pat,pose,0,8,55,450,1,1,1782852179681
1,pat,pose,0,8,55,450,6,0,1782852180081
1,pat,pose,0,8,55,450,6,0,1782852180251
1,pat,pose,0,8,55,450,6,1,1782852181045
1,pat,pose,0,8,55,450,2,0,1782852181138
1,pat,pose,0,8,55,450,2,1,1782852182135
1,pat,pose,0,8,55,450,7,1,1782852183493
1,pat,pose,0,8,55,450,3,0,1782852183637
1,pat,pose,0,8,55,450,3,0,1782852183748
1,pat,pose,0,8,55,450,3,0,1782852183939
1,pat,pose,0,8,55,450,3,1,1782852184603
2,pat,pose,0,8,55,450,0,1,1782852185941
2,pat,pose,0,8,55,450,4,0,1782852186365
2,pat,pose,0,8,55,450,4,1,1782852187113
2,pat,pose,0,8,55,450,1,1,1782852188112
2,pat,pose,0,8,55,450,5,1,1782852189173
2,pat,pose,0,8,55,450,2,1,1782852190274
2,pat,pose,0,8,55,450,6,0,1782852192306
2,pat,pose,0,8,55,450,6,1,1782852193568
2,pat,pose,0,8,55,450,3,1,1782852194626
2,pat,pose,0,8,55,450,7,0,1782852195128
2,pat,pose,0,8,55,450,7,0,1782852195371
2,pat,pose,0,8,55,450,7,1,1782852195581
