iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,touchpad,0,8,55,350,6,1,1782829775691
0,martina,touchpad,0,8,55,350,2,1,1782829776397
0,martina,touchpad,0,8,55,350,7,1,1782829776939
0,martina,touchpad,0,8,55,350,3,1,1782829777444
0,martina,touchpad,0,8,55,350,0,1,1782829778032
0,martina,touchpad,0,8,55,350,4,1,1782829778599
0,martina,touchpad,0,8,55,350,1,1,1782829779075
0,martina,touchpad,0,8,55,350,5,1,1782829779586
1,martina,touchpad,0,8,55,350,6,1,1782829781036
1,martina,touchpad,0,8,55,350,2,1,1782829781570
1,martina,touchpad,0,8,55,350,7,1,1782829782108
1,martina,touchpad,0,8,55,350,3,1,1782829782668
1,martina,touchpad,0,8,55,350,0,1,1782829783257
1,martina,touchpad,0,8,55,350,4,1,1782829783755
1,martina,touchpad,0,8,55,350,1,1,1782829784232
1,martina,touchpad,0,8,55,350,5,1,1782829784686
2,martina,touchpad,0,8,55,350,2,1,1782829785765
2,martina,touchpad,0,8,55,350,6,1,1782829786434
2,martina,touchpad,0,8,55,350,3,1,1782829787003
2,martina,touchpad,0,8,55,350,7,1,1782829787541
2,martina,touchpad,0,8,55,350,4,1,1782829787966
2,martina,touchpad,0,8,55,350,0,1,1782829788468
2,martina,touchpad,0,8,55,350,5,1,1782829788891
2,martina,touchpad,0,8,55,350,1,1,1782829789598
