iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,pose,0,8,40,450,2,1,1782835325517
0,hector,pose,0,8,40,450,6,0,1782835326814
0,hector,pose,0,8,40,450,6,1,1782835327021
0,hector,pose,0,8,40,450,3,1,1782835329550
0,hector,pose,0,8,40,450,7,1,1782835331198
0,hector,pose,0,8,40,450,4,1,1782835332287
0,hector,pose,0,8,40,450,0,1,1782835333230
0,hector,pose,0,8,40,450,5,0,1782835334302
0,hector,pose,0,8,40,450,5,1,1782835334813
0,hector,pose,0,8,40,450,1,1,1782835337518
1,hector,pose,0,8,40,450,5,1,1782835341870
1,hector,pose,0,8,40,450,1,1,1782835345005
1,hector,pose,0,8,40,450,6,1,1782835346414
1,hector,pose,0,8,40,450,2,1,1782835347486
1,hector,pose,0,8,40,450,7,1,1782835348590
1,hector,pose,0,8,40,450,3,1,1782835351441
1,hector,pose,0,8,40,450,0,1,1782835352606
1,hector,pose,0,8,40,450,4,1,1782835355922
2,hector,pose,0,8,40,450,0,1,1782835359808
2,hector,pose,0,8,40,450,4,1,1782835363134
2,hector,pose,0,8,40,450,1,1,1782835364271
2,hector,pose,0,8,40,450,5,0,1782835368047
2,hector,pose,0,8,40,450,5,1,1782835371439
2,hector,pose,0,8,40,450,2,0,1782835371503
2,hector,pose,0,8,40,450,2,0,1782835371567
2,hector,pose,0,8,40,450,2,1,1782835378447
2,hector,pose,0,8,40,450,6,1,1782835379840
2,hector,pose,0,8,40,450,3,0,1782835380751
2,hector,pose,0,8,40,450,3,1,1782835381248
2,hector,pose,0,8,40,450,7,1,1782835382658
