iteration,part_id,input_method,delay,width,distance,errors,start_time,end_time
1,marti,mouse,0,100,800,0,1782725456405,1782725457629
2,marti,mouse,0,100,800,0,1782725461465,1782725463157
3,marti,mouse,0,100,800,0,1782725465959,1782725467614
