iteration,part_id,input_method,delay,width,distance,errors,start_time,end_time
1,marti,pose,0,140,600,0,1782725812528,1782725813824
2,marti,pose,0,140,600,0,1782725817024,1782725818224
3,marti,pose,0,140,600,0,1782725820816,1782725822705
