iteration,part_id,input_method,delay,width,distance,errors,start_time,end_time
1,marti,mouse,0,100,600,0,1782725424378,1782725425555
2,marti,mouse,0,100,600,0,1782725429139,1782725430799
3,marti,mouse,0,100,600,0,1782725433664,1782725434838
