iteration,part_id,input_method,delay,width,distance,errors,start_time,end_time
1,marti,touchpad,0,140,800,0,1782725704785,1782725705404
2,marti,touchpad,0,140,800,0,1782725707350,1782725708038
3,marti,touchpad,0,140,800,0,1782725710101,1782725710837
