iteration,part_id,input_method,delay,width,distance,errors,start_time,end_time
1,marti,touchpad,0,100,800,0,1782725662243,1782725663497
2,marti,touchpad,0,100,800,0,1782725665794,1782725666799
3,marti,touchpad,0,100,800,0,1782725668910,1782725670400
