iteration,part_id,input_method,delay,width,distance,errors,start_time,end_time
1,marti,mouse,150,140,800,0,1782725570051,1782725571138
2,marti,mouse,150,140,800,0,1782725573641,1782725575129
3,marti,mouse,150,140,800,0,1782725577884,1782725579276
