iteration,part_id,input_method,delay,width,distance,errors,start_time,end_time
1,marti,mouse,150,60,800,0,1782725536959,1782725538856
2,marti,mouse,150,60,800,0,1782725541945,1782725543403
3,marti,mouse,150,60,800,0,1782725545866,1782725547861
