iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,mouse,0,8,25,450,4,1,1782851198436
0,pat,mouse,0,8,25,450,0,1,1782851199383
0,pat,mouse,0,8,25,450,5,1,1782851200399
0,pat,mouse,0,8,25,450,1,1,1782851201117
0,pat,mouse,0,8,25,450,6,1,1782851201934
0,pat,mouse,0,8,25,450,2,1,1782851202720
0,pat,mouse,0,8,25,450,7,1,1782851203346
0,pat,mouse,0,8,25,450,3,1,1782851203920
1,pat,mouse,0,8,25,450,3,1,1782851205985
1,pat,mouse,0,8,25,450,7,1,1782851206610
1,pat,mouse,0,8,25,450,4,1,1782851207390
1,pat,mouse,0,8,25,450,0,1,1782851208199
1,pat,mouse,0,8,25,450,5,1,1782851209096
1,pat,mouse,0,8,25,450,1,1,1782851209928
1,pat,mouse,0,8,25,450,6,1,1782851210938
1,pat,mouse,0,8,25,450,2,0,1782851211735
1,pat,mouse,0,8,25,450,2,1,1782851212473
2,pat,mouse,0,8,25,450,0,1,1782851214656
2,pat,mouse,0,8,25,450,4,1,1782851215396
2,pat,mouse,0,8,25,450,1,1,1782851216151
2,pat,mouse,0,8,25,450,5,1,1782851216828
2,pat,mouse,0,8,25,450,2,1,1782851217536
2,pat,mouse,0,8,25,450,6,1,1782851218270
2,pat,mouse,0,8,25,450,3,1,1782851218895
2,pat,mouse,0,8,25,450,7,1,1782851219733
