iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,touchpad,0,8,25,350,4,1,1782851927446
0,pat,touchpad,0,8,25,350,0,1,1782851928505
0,pat,touchpad,0,8,25,350,5,1,1782851929589
0,pat,touchpad,0,8,25,350,1,1,1782851930765
0,pat,touchpad,0,8,25,350,6,1,1782851931697
0,pat,touchpad,0,8,25,350,2,1,1782851933290
0,pat,touchpad,0,8,25,350,7,1,1782851934397
0,pat,touchpad,0,8,25,350,3,1,1782851935433
1,pat,touchpad,0,8,25,350,6,0,1782851943148
1,pat,touchpad,0,8,25,350,6,1,1782851944048
1,pat,touchpad,0,8,25,350,2,1,1782851945144
1,pat,touchpad,0,8,25,350,7,1,1782851946857
1,pat,touchpad,0,8,25,350,3,1,1782851947912
1,pat,touchpad,0,8,25,350,0,1,1782851948825
1,pat,touchpad,0,8,25,350,4,1,1782851949764
1,pat,touchpad,0,8,25,350,1,1,1782851950790
1,pat,touchpad,0,8,25,350,5,1,1782851951928
2,pat,touchpad,0,8,25,350,5,1,1782851953584
2,pat,touchpad,0,8,25,350,1,1,1782851954452
2,pat,touchpad,0,8,25,350,6,1,1782851955334
2,pat,touchpad,0,8,25,350,2,1,1782851956295
2,pat,touchpad,0,8,25,350,7,1,1782851957296
2,pat,touchpad,0,8,25,350,3,1,1782851958378
2,pat,touchpad,0,8,25,350,0,1,1782851959239
2,pat,touchpad,0,8,25,350,4,1,1782851960204
