iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,touchpad,0,8,25,350,5,1,1782829897615
0,martina,touchpad,0,8,25,350,1,1,1782829898688
0,martina,touchpad,0,8,25,350,6,1,1782829899395
0,martina,touchpad,0,8,25,350,2,1,1782829900102
0,martina,touchpad,0,8,25,350,7,1,1782829900709
0,martina,touchpad,0,8,25,350,3,1,1782829901383
0,martina,touchpad,0,8,25,350,0,1,1782829902085
0,martina,touchpad,0,8,25,350,4,1,1782829902759
1,martina,touchpad,0,8,25,350,1,1,1782829904043
1,martina,touchpad,0,8,25,350,5,1,1782829904747
1,martina,touchpad,0,8,25,350,2,1,1782829905551
1,martina,touchpad,0,8,25,350,6,1,1782829906293
1,martina,touchpad,0,8,25,350,3,1,1782829906977
1,martina,touchpad,0,8,25,350,7,1,1782829907748
1,martina,touchpad,0,8,25,350,4,1,1782829908409
1,martina,touchpad,0,8,25,350,0,1,1782829909161
2,martina,touchpad,0,8,25,350,0,1,1782829910627
2,martina,touchpad,0,8,25,350,4,1,1782829911470
2,martina,touchpad,0,8,25,350,1,1,1782829912186
2,martina,touchpad,0,8,25,350,5,1,1782829912832
2,martina,touchpad,0,8,25,350,2,1,1782829913583
2,martina,touchpad,0,8,25,350,6,1,1782829914269
2,martina,touchpad,0,8,25,350,3,1,1782829914841
2,martina,touchpad,0,8,25,350,7,1,1782829915513
