iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,touchpad,0,8,55,450,1,1,1782829790733
0,martina,touchpad,0,8,55,450,5,1,1782829791365
0,martina,touchpad,0,8,55,450,2,1,1782829791971
0,martina,touchpad,0,8,55,450,6,1,1782829792626
0,martina,touchpad,0,8,55,450,3,1,1782829793165
0,martina,touchpad,0,8,55,450,7,1,1782829793769
0,martina,touchpad,0,8,55,450,4,1,1782829794252
0,martina,touchpad,0,8,55,450,0,1,1782829794911
1,martina,touchpad,0,8,55,450,7,1,1782829796376
1,martina,touchpad,0,8,55,450,3,1,1782829797216
1,martina,touchpad,0,8,55,450,0,1,1782829797833
1,martina,touchpad,0,8,55,450,4,1,1782829798413
1,martina,touchpad,0,8,55,450,1,1,1782829799033
1,martina,touchpad,0,8,55,450,5,1,1782829799601
1,martina,touchpad,0,8,55,450,2,1,1782829800239
1,martina,touchpad,0,8,55,450,6,1,1782829800856
2,martina,touchpad,0,8,55,450,2,1,1782829802120
2,martina,touchpad,0,8,55,450,6,1,1782829802828
2,martina,touchpad,0,8,55,450,3,1,1782829803364
2,martina,touchpad,0,8,55,450,7,1,1782829803922
2,martina,touchpad,0,8,55,450,4,1,1782829804411
2,martina,touchpad,0,8,55,450,0,1,1782829804915
2,martina,touchpad,0,8,55,450,5,1,1782829805366
2,martina,touchpad,0,8,55,450,1,1,1782829805821
