iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,mouse,0,8,25,550,2,1,1782828988460
0,martina,mouse,0,8,25,550,6,1,1782828989054
0,martina,mouse,0,8,25,550,3,1,1782828989668
0,martina,mouse,0,8,25,550,7,1,1782828990331
0,martina,mouse,0,8,25,550,4,1,1782828990931
0,martina,mouse,0,8,25,550,0,1,1782828991635
0,martina,mouse,0,8,25,550,5,1,1782828992290
0,martina,mouse,0,8,25,550,1,1,1782828993000
1,martina,mouse,0,8,25,550,0,1,1782828994591
1,martina,mouse,0,8,25,550,4,1,1782828995301
1,martina,mouse,0,8,25,550,1,1,1782828995940
1,martina,mouse,0,8,25,550,5,1,1782828996575
1,martina,mouse,0,8,25,550,2,1,1782828997213
1,martina,mouse,0,8,25,550,6,1,1782828997784
1,martina,mouse,0,8,25,550,3,1,1782828998610
1,martina,mouse,0,8,25,550,7,1,1782828999363
2,martina,mouse,0,8,25,550,3,1,1782829001436
2,martina,mouse,0,8,25,550,7,1,1782829002301
2,martina,mouse,0,8,25,550,4,1,1782829003037
2,martina,mouse,0,8,25,550,0,1,1782829003777
2,martina,mouse,0,8,25,550,5,1,1782829004340
2,martina,mouse,0,8,25,550,1,1,1782829004955
2,martina,mouse,0,8,25,550,6,1,1782829005677
2,martina,mouse,0,8,25,550,2,1,1782829006338
