iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,pose,0,8,55,350,6,0,1782852198490
0,pat,pose,0,8,55,350,6,0,1782852199878
0,pat,pose,0,8,55,350,6,1,1782852200630
0,pat,pose,0,8,55,350,2,1,1782852201642
0,pat,pose,0,8,55,350,7,1,1782852205446
0,pat,pose,0,8,55,350,3,0,1782852205686
0,pat,pose,0,8,55,350,3,0,1782852205806
0,pat,pose,0,8,55,350,3,1,1782852206785
0,pat,pose,0,8,55,350,0,0,1782852206955
0,pat,pose,0,8,55,350,0,1,1782852207799
0,pat,pose,0,8,55,350,4,1,1782852208602
0,pat,pose,0,8,55,350,1,0,1782852208738
0,pat,pose,0,8,55,350,1,1,1782852209586
0,pat,pose,0,8,55,350,5,0,1782852210693
0,pat,pose,0,8,55,350,5,1,1782852211495
1,pat,pose,0,8,55,350,2,1,1782852213356
1,pat,pose,0,8,55,350,6,0,1782852213957
1,pat,pose,0,8,55,350,6,1,1782852214902
1,pat,pose,0,8,55,350,3,0,1782852215259
1,pat,pose,0,8,55,350,3,0,1782852215474
1,pat,pose,0,8,55,350,3,1,1782852216061
1,pat,pose,0,8,55,350,7,1,1782852219764
1,pat,pose,0,8,55,350,4,0,1782852220214
1,pat,pose,0,8,55,350,4,0,1782852220778
1,pat,pose,0,8,55,350,4,1,1782852221323
1,pat,pose,0,8,55,350,0,0,1782852221619
1,pat,pose,0,8,55,350,0,1,1782852222472
1,pat,pose,0,8,55,350,5,0,1782852222579
1,pat,pose,0,8,55,350,5,0,1782852222775
1,pat,pose,0,8,55,350,5,0,1782852222986
1,pat,pose,0,8,55,350,5,0,1782852223080
1,pat,pose,0,8,55,350,5,1,1782852223729
1,pat,pose,0,8,55,350,1,1,1782852224593
2,pat,pose,0,8,55,350,7,1,1782852232298
2,pat,pose,0,8,55,350,3,0,1782852232550
2,pat,pose,0,8,55,350,3,1,1782852234406
2,pat,pose,0,8,55,350,0,0,1782852234501
2,pat,pose,0,8,55,350,0,1,1782852235491
2,pat,pose,0,8,55,350,4,1,1782852236405
2,pat,pose,0,8,55,350,1,1,1782852237305
2,pat,pose,0,8,55,350,5,1,1782852238148
2,pat,pose,0,8,55,350,2,1,1782852238949
2,pat,pose,0,8,55,350,6,1,1782852240003
