iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,pose,0,8,25,550,4,1,1782852366482
0,pat,pose,0,8,25,550,0,1,1782852368064
0,pat,pose,0,8,25,550,5,0,1782852368527
0,pat,pose,0,8,25,550,5,1,1782852369713
0,pat,pose,0,8,25,550,1,0,1782852371426
0,pat,pose,0,8,25,550,1,1,1782852371834
0,pat,pose,0,8,25,550,6,0,1782852372282
0,pat,pose,0,8,25,550,6,1,1782852374132
0,pat,pose,0,8,25,550,2,1,1782852376227
0,pat,pose,0,8,25,550,7,1,1782852378288
0,pat,pose,0,8,25,550,3,1,1782852380045
1,pat,pose,0,8,25,550,6,1,1782852385561
1,pat,pose,0,8,25,550,2,1,1782852387507
1,pat,pose,0,8,25,550,7,1,1782852389361
1,pat,pose,0,8,25,550,3,0,1782852389504
1,pat,pose,0,8,25,550,3,1,1782852390923
1,pat,pose,0,8,25,550,0,1,1782852392418
1,pat,pose,0,8,25,550,4,1,1782852394422
1,pat,pose,0,8,25,550,1,1,1782852396245
1,pat,pose,0,8,25,550,5,1,1782852398582
2,pat,pose,0,8,25,550,5,1,1782852400700
2,pat,pose,0,8,25,550,1,0,1782852401248
2,pat,pose,0,8,25,550,1,0,1782852401340
2,pat,pose,0,8,25,550,1,1,1782852401991
2,pat,pose,0,8,25,550,6,1,1782852403401
2,pat,pose,0,8,25,550,2,1,1782852405144
2,pat,pose,0,8,25,550,7,0,1782852406695
2,pat,pose,0,8,25,550,7,0,1782852407090
2,pat,pose,0,8,25,550,7,0,1782852407206
2,pat,pose,0,8,25,550,7,1,1782852407610
2,pat,pose,0,8,25,550,3,0,1782852407962
2,pat,pose,0,8,25,550,3,0,1782852408146
2,pat,pose,0,8,25,550,3,0,1782852409393
2,pat,pose,0,8,25,550,3,1,1782852410147
2,pat,pose,0,8,25,550,0,0,1782852410752
2,pat,pose,0,8,25,550,0,1,1782852412003
2,pat,pose,0,8,25,550,4,0,1782852412666
2,pat,pose,0,8,25,550,4,1,1782852414027
