iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,mouse,0,8,40,450,4,1,1782829444838
0,martina,mouse,0,8,40,450,0,0,1782829445311
0,martina,mouse,0,8,40,450,0,1,1782829445916
0,martina,mouse,0,8,40,450,5,1,1782829446568
0,martina,mouse,0,8,40,450,1,1,1782829447119
0,martina,mouse,0,8,40,450,6,1,1782829447609
0,martina,mouse,0,8,40,450,2,1,1782829448098
0,martina,mouse,0,8,40,450,7,1,1782829448637
0,martina,mouse,0,8,40,450,3,1,1782829449187
1,martina,mouse,0,8,40,450,1,1,1782829450666
1,martina,mouse,0,8,40,450,5,1,1782829451270
1,martina,mouse,0,8,40,450,2,1,1782829451795
1,martina,mouse,0,8,40,450,6,1,1782829452294
1,martina,mouse,0,8,40,450,3,0,1782829452763
1,martina,mouse,0,8,40,450,3,1,1782829453115
1,martina,mouse,0,8,40,450,7,1,1782829453735
1,martina,mouse,0,8,40,450,4,1,1782829454175
1,martina,mouse,0,8,40,450,0,1,1782829454792
2,martina,mouse,0,8,40,450,5,1,1782829455873
2,martina,mouse,0,8,40,450,1,1,1782829456372
2,martina,mouse,0,8,40,450,6,1,1782829456897
2,martina,mouse,0,8,40,450,2,1,1782829457448
2,martina,mouse,0,8,40,450,7,1,1782829457912
2,martina,mouse,0,8,40,450,3,1,1782829458533
2,martina,mouse,0,8,40,450,0,0,1782829458970
2,martina,mouse,0,8,40,450,0,1,1782829459272
2,martina,mouse,0,8,40,450,4,1,1782829459897
