iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,touchpad,0,8,40,450,4,1,1782851903708
0,pat,touchpad,0,8,40,450,0,1,1782851904603
0,pat,touchpad,0,8,40,450,5,1,1782851905486
0,pat,touchpad,0,8,40,450,1,1,1782851906442
0,pat,touchpad,0,8,40,450,6,1,1782851907368
0,pat,touchpad,0,8,40,450,2,1,1782851908407
0,pat,touchpad,0,8,40,450,7,1,1782851909365
0,pat,touchpad,0,8,40,450,3,1,1782851910167
1,pat,touchpad,0,8,40,450,1,1,1782851911690
1,pat,touchpad,0,8,40,450,5,1,1782851912650
1,pat,touchpad,0,8,40,450,2,1,1782851913661
1,pat,touchpad,0,8,40,450,6,1,1782851914619
1,pat,touchpad,0,8,40,450,3,1,1782851915535
1,pat,touchpad,0,8,40,450,7,1,1782851916532
1,pat,touchpad,0,8,40,450,4,1,1782851917334
1,pat,touchpad,0,8,40,450,0,1,1782851918150
2,pat,touchpad,0,8,40,450,7,1,1782851919873
2,pat,touchpad,0,8,40,450,3,1,1782851920671
2,pat,touchpad,0,8,40,450,0,1,1782851921449
2,pat,touchpad,0,8,40,450,4,1,1782851922241
2,pat,touchpad,0,8,40,450,1,1,1782851923097
2,pat,touchpad,0,8,40,450,5,1,1782851923927
2,pat,touchpad,0,8,40,450,2,1,1782851924743
2,pat,touchpad,0,8,40,450,6,1,1782851925759
