iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,mouse,0,8,25,450,2,1,1782833545948
0,hector,mouse,0,8,25,450,6,1,1782833547044
0,hector,mouse,0,8,25,450,3,1,1782833548178
0,hector,mouse,0,8,25,450,7,1,1782833549159
0,hector,mouse,0,8,25,450,4,1,1782833550157
0,hector,mouse,0,8,25,450,0,1,1782833551057
0,hector,mouse,0,8,25,450,5,1,1782833552047
0,hector,mouse,0,8,25,450,1,1,1782833553053
1,hector,mouse,0,8,25,450,6,1,1782833555915
1,hector,mouse,0,8,25,450,2,1,1782833556728
1,hector,mouse,0,8,25,450,7,1,1782833557663
1,hector,mouse,0,8,25,450,3,1,1782833558554
1,hector,mouse,0,8,25,450,0,1,1782833559397
1,hector,mouse,0,8,25,450,4,1,1782833560335
1,hector,mouse,0,8,25,450,1,1,1782833561120
1,hector,mouse,0,8,25,450,5,1,1782833562175
2,hector,mouse,0,8,25,450,0,1,1782833565408
2,hector,mouse,0,8,25,450,4,1,1782833566271
2,hector,mouse,0,8,25,450,1,1,1782833567012
2,hector,mouse,0,8,25,450,5,1,1782833568838
2,hector,mouse,0,8,25,450,2,1,1782833569776
2,hector,mouse,0,8,25,450,6,1,1782833571104
2,hector,mouse,0,8,25,450,3,1,1782833571976
2,hector,mouse,0,8,25,450,7,1,1782833572951
