iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,touchpad,0,8,25,350,4,1,1782834221910
0,hector,touchpad,0,8,25,350,0,1,1782834222841
0,hector,touchpad,0,8,25,350,5,1,1782834223755
0,hector,touchpad,0,8,25,350,1,1,1782834224927
0,hector,touchpad,0,8,25,350,6,1,1782834226197
0,hector,touchpad,0,8,25,350,2,1,1782834227207
0,hector,touchpad,0,8,25,350,7,1,1782834228079
0,hector,touchpad,0,8,25,350,3,1,1782834228821
1,hector,touchpad,0,8,25,350,0,1,1782834230940
1,hector,touchpad,0,8,25,350,4,1,1782834231914
1,hector,touchpad,0,8,25,350,1,1,1782834232801
1,hector,touchpad,0,8,25,350,5,1,1782834233696
1,hector,touchpad,0,8,25,350,2,1,1782834234566
1,hector,touchpad,0,8,25,350,6,1,1782834235614
1,hector,touchpad,0,8,25,350,3,1,1782834236548
1,hector,touchpad,0,8,25,350,7,1,1782834237488
2,hector,touchpad,0,8,25,350,5,1,1782834239571
2,hector,touchpad,0,8,25,350,1,0,1782834240700
2,hector,touchpad,0,8,25,350,1,1,1782834241199
2,hector,touchpad,0,8,25,350,6,1,1782834242153
2,hector,touchpad,0,8,25,350,2,1,1782834243774
2,hector,touchpad,0,8,25,350,7,1,1782834244953
2,hector,touchpad,0,8,25,350,3,1,1782834245918
2,hector,touchpad,0,8,25,350,0,1,1782834247159
2,hector,touchpad,0,8,25,350,4,1,1782834248103
