iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,pose,0,8,25,550,5,1,1782834757087
0,hector,pose,0,8,25,550,1,1,1782834759056
0,hector,pose,0,8,25,550,6,1,1782834760639
0,hector,pose,0,8,25,550,2,1,1782834762926
0,hector,pose,0,8,25,550,7,1,1782834764735
0,hector,pose,0,8,25,550,3,1,1782834773136
0,hector,pose,0,8,25,550,0,1,1782834774878
0,hector,pose,0,8,25,550,4,0,1782834774943
0,hector,pose,0,8,25,550,4,0,1782834787347
0,hector,pose,0,8,25,550,4,1,1782834818608
1,hector,pose,0,8,25,550,5,1,1782834834561
1,hector,pose,0,8,25,550,1,0,1782834840758
1,hector,pose,0,8,25,550,1,1,1782834842673
1,hector,pose,0,8,25,550,6,1,1782834844704
1,hector,pose,0,8,25,550,2,1,1782834860864
1,hector,pose,0,8,25,550,7,1,1782834862850
1,hector,pose,0,8,25,550,3,1,1782834864754
1,hector,pose,0,8,25,550,0,1,1782834866482
1,hector,pose,0,8,25,550,4,1,1782834870466
2,hector,pose,0,8,25,550,1,1,1782834877381
2,hector,pose,0,8,25,550,5,0,1782834880610
2,hector,pose,0,8,25,550,5,1,1782834887650
2,hector,pose,0,8,25,550,2,1,1782834894530
2,hector,pose,0,8,25,550,6,0,1782834895410
2,hector,pose,0,8,25,550,6,0,1782834895587
2,hector,pose,0,8,25,550,6,0,1782834895905
2,hector,pose,0,8,25,550,6,1,1782834896004
2,hector,pose,0,8,25,550,3,0,1782834896130
2,hector,pose,0,8,25,550,3,0,1782834896226
2,hector,pose,0,8,25,550,3,0,1782834896306
2,hector,pose,0,8,25,550,3,0,1782834896467
2,hector,pose,0,8,25,550,3,0,1782834896563
2,hector,pose,0,8,25,550,3,1,1782834897794
2,hector,pose,0,8,25,550,7,0,1782834898658
2,hector,pose,0,8,25,550,7,0,1782834898872
2,hector,pose,0,8,25,550,7,0,1782834899089
2,hector,pose,0,8,25,550,7,0,1782834899795
2,hector,pose,0,8,25,550,7,1,1782834900051
2,hector,pose,0,8,25,550,4,0,1782834900194
2,hector,pose,0,8,25,550,4,0,1782835029590
2,hector,pose,0,8,25,550,4,0,1782835033670
2,hector,pose,0,8,25,550,4,1,1782835034005
2,hector,pose,0,8,25,550,0,1,1782835042599
