iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,mouse,150,8,40,350,1,1,1782833968941
0,hector,mouse,150,8,40,350,5,1,1782833969596
0,hector,mouse,150,8,40,350,2,1,1782833970389
0,hector,mouse,150,8,40,350,6,1,1782833971474
0,hector,mouse,150,8,40,350,3,1,1782833972174
0,hector,mouse,150,8,40,350,7,1,1782833973044
0,hector,mouse,150,8,40,350,4,1,1782833973705
0,hector,mouse,150,8,40,350,0,1,1782833974265
1,hector,mouse,150,8,40,350,6,1,1782833976339
1,hector,mouse,150,8,40,350,2,1,1782833976961
1,hector,mouse,150,8,40,350,7,1,1782833977766
1,hector,mouse,150,8,40,350,3,1,1782833978475
1,hector,mouse,150,8,40,350,0,1,1782833979155
1,hector,mouse,150,8,40,350,4,1,1782833979944
1,hector,mouse,150,8,40,350,1,1,1782833980918
1,hector,mouse,150,8,40,350,5,1,1782833981712
2,hector,mouse,150,8,40,350,4,1,1782833983637
2,hector,mouse,150,8,40,350,0,1,1782833984367
2,hector,mouse,150,8,40,350,5,1,1782833985254
2,hector,mouse,150,8,40,350,1,1,1782833986095
2,hector,mouse,150,8,40,350,6,1,1782833986874
2,hector,mouse,150,8,40,350,2,1,1782833987662
2,hector,mouse,150,8,40,350,7,1,1782833988427
2,hector,mouse,150,8,40,350,3,1,1782833989046
