iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,touchpad,0,8,40,550,4,1,1782851794711
0,pat,touchpad,0,8,40,550,0,1,1782851796014
0,pat,touchpad,0,8,40,550,5,1,1782851797124
0,pat,touchpad,0,8,40,550,1,1,1782851798246
0,pat,touchpad,0,8,40,550,6,1,1782851799408
0,pat,touchpad,0,8,40,550,2,1,1782851800462
0,pat,touchpad,0,8,40,550,7,1,1782851801576
0,pat,touchpad,0,8,40,550,3,1,1782851802633
1,pat,touchpad,0,8,40,550,4,1,1782851804248
1,pat,touchpad,0,8,40,550,0,1,1782851805325
1,pat,touchpad,0,8,40,550,5,1,1782851806418
1,pat,touchpad,0,8,40,550,1,1,1782851807442
1,pat,touchpad,0,8,40,550,6,1,1782851808451
1,pat,touchpad,0,8,40,550,2,1,1782851809488
1,pat,touchpad,0,8,40,550,7,1,1782851810652
1,pat,touchpad,0,8,40,550,3,1,1782851811714
2,pat,touchpad,0,8,40,550,7,1,1782851813471
2,pat,touchpad,0,8,40,550,3,1,1782851814475
2,pat,touchpad,0,8,40,550,0,1,1782851815508
2,pat,touchpad,0,8,40,550,4,1,1782851816532
2,pat,touchpad,0,8,40,550,1,1,1782851817556
2,pat,touchpad,0,8,40,550,5,1,1782851818535
2,pat,touchpad,0,8,40,550,2,1,1782851819546
2,pat,touchpad,0,8,40,550,6,1,1782851820607
