iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,mouse,150,8,55,550,7,1,1782829750821
0,martina,mouse,150,8,55,550,3,1,1782829751332
0,martina,mouse,150,8,55,550,0,0,1782829751971
0,martina,mouse,150,8,55,550,0,0,1782829752388
0,martina,mouse,150,8,55,550,0,1,1782829753546
0,martina,mouse,150,8,55,550,4,1,1782829754360
0,martina,mouse,150,8,55,550,1,1,1782829754904
0,martina,mouse,150,8,55,550,5,1,1782829755448
0,martina,mouse,150,8,55,550,2,1,1782829755948
0,martina,mouse,150,8,55,550,6,1,1782829756503
1,martina,mouse,150,8,55,550,0,1,1782829757658
1,martina,mouse,150,8,55,550,4,1,1782829758281
1,martina,mouse,150,8,55,550,1,1,1782829758949
1,martina,mouse,150,8,55,550,5,1,1782829759539
1,martina,mouse,150,8,55,550,2,1,1782829760196
1,martina,mouse,150,8,55,550,6,1,1782829761167
1,martina,mouse,150,8,55,550,3,1,1782829761701
1,martina,mouse,150,8,55,550,7,1,1782829762279
2,martina,mouse,150,8,55,550,2,1,1782829763469
2,martina,mouse,150,8,55,550,6,1,1782829764055
2,martina,mouse,150,8,55,550,3,1,1782829764595
2,martina,mouse,150,8,55,550,7,1,1782829765185
2,martina,mouse,150,8,55,550,4,1,1782829765656
2,martina,mouse,150,8,55,550,0,1,1782829766399
2,martina,mouse,150,8,55,550,5,1,1782829767222
2,martina,mouse,150,8,55,550,1,1,1782829767774
