iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,pose,0,8,55,350,6,1,1782834545850
0,hector,pose,0,8,55,350,2,1,1782834547817
0,hector,pose,0,8,55,350,7,0,1782834547881
0,hector,pose,0,8,55,350,7,1,1782834548777
0,hector,pose,0,8,55,350,3,1,1782834549709
0,hector,pose,0,8,55,350,0,0,1782834550587
0,hector,pose,0,8,55,350,0,1,1782834551018
0,hector,pose,0,8,55,350,4,1,1782834552841
0,hector,pose,0,8,55,350,1,1,1782834554409
0,hector,pose,0,8,55,350,5,1,1782834556137
1,hector,pose,0,8,55,350,1,1,1782834565385
1,hector,pose,0,8,55,350,5,1,1782834568697
1,hector,pose,0,8,55,350,2,1,1782834569738
1,hector,pose,0,8,55,350,6,1,1782834570889
1,hector,pose,0,8,55,350,3,1,1782834577577
1,hector,pose,0,8,55,350,7,1,1782834578779
1,hector,pose,0,8,55,350,4,1,1782834579705
1,hector,pose,0,8,55,350,0,1,1782834583034
2,hector,pose,0,8,55,350,5,1,1782834588650
2,hector,pose,0,8,55,350,1,1,1782834592637
2,hector,pose,0,8,55,350,6,0,1782834592730
2,hector,pose,0,8,55,350,6,1,1782834594025
2,hector,pose,0,8,55,350,2,1,1782834596554
2,hector,pose,0,8,55,350,7,1,1782834597722
2,hector,pose,0,8,55,350,3,1,1782834599914
2,hector,pose,0,8,55,350,0,1,1782834601642
2,hector,pose,0,8,55,350,4,1,1782834603436
