iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,touchpad,0,8,25,550,4,1,1782834133290
0,hector,touchpad,0,8,25,550,0,1,1782834134247
0,hector,touchpad,0,8,25,550,5,1,1782834135209
0,hector,touchpad,0,8,25,550,1,1,1782834136212
0,hector,touchpad,0,8,25,550,6,1,1782834137251
0,hector,touchpad,0,8,25,550,2,1,1782834138150
0,hector,touchpad,0,8,25,550,7,1,1782834139055
0,hector,touchpad,0,8,25,550,3,1,1782834139988
1,hector,touchpad,0,8,25,550,3,1,1782834144184
1,hector,touchpad,0,8,25,550,7,1,1782834145701
1,hector,touchpad,0,8,25,550,4,1,1782834146845
1,hector,touchpad,0,8,25,550,0,1,1782834147849
1,hector,touchpad,0,8,25,550,5,1,1782834148950
1,hector,touchpad,0,8,25,550,1,1,1782834149997
1,hector,touchpad,0,8,25,550,6,1,1782834150929
1,hector,touchpad,0,8,25,550,2,1,1782834152046
2,hector,touchpad,0,8,25,550,3,1,1782834154600
2,hector,touchpad,0,8,25,550,7,1,1782834155567
2,hector,touchpad,0,8,25,550,4,1,1782834156481
2,hector,touchpad,0,8,25,550,0,1,1782834157383
2,hector,touchpad,0,8,25,550,5,1,1782834158312
2,hector,touchpad,0,8,25,550,1,1,1782834159367
2,hector,touchpad,0,8,25,550,6,1,1782834160676
2,hector,touchpad,0,8,25,550,2,1,1782834161831
