iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,mouse,150,8,40,550,1,1,1782829534574
0,martina,mouse,150,8,40,550,5,1,1782829535330
0,martina,mouse,150,8,40,550,2,1,1782829536018
0,martina,mouse,150,8,40,550,6,1,1782829536778
0,martina,mouse,150,8,40,550,3,1,1782829537531
0,martina,mouse,150,8,40,550,7,1,1782829538301
0,martina,mouse,150,8,40,550,4,1,1782829538861
0,martina,mouse,150,8,40,550,0,1,1782829539662
1,martina,mouse,150,8,40,550,7,1,1782829541433
1,martina,mouse,150,8,40,550,3,1,1782829542252
1,martina,mouse,150,8,40,550,0,1,1782829543240
1,martina,mouse,150,8,40,550,4,1,1782829543919
1,martina,mouse,150,8,40,550,1,1,1782829544557
1,martina,mouse,150,8,40,550,5,1,1782829545355
1,martina,mouse,150,8,40,550,2,1,1782829546028
1,martina,mouse,150,8,40,550,6,1,1782829546800
2,martina,mouse,150,8,40,550,3,0,1782829548324
2,martina,mouse,150,8,40,550,3,0,1782829549011
2,martina,mouse,150,8,40,550,3,1,1782829549755
2,martina,mouse,150,8,40,550,7,1,1782829550358
2,martina,mouse,150,8,40,550,4,0,1782829550974
2,martina,mouse,150,8,40,550,4,1,1782829552337
2,martina,mouse,150,8,40,550,0,1,1782829553360
2,martina,mouse,150,8,40,550,5,1,1782829554047
2,martina,mouse,150,8,40,550,1,1,1782829555101
2,martina,mouse,150,8,40,550,6,1,1782829555775
2,martina,mouse,150,8,40,550,2,1,1782829556437
