iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,hector,mouse,0,8,40,450,3,1,1782833635524
0,hector,mouse,0,8,40,450,7,1,1782833636312
0,hector,mouse,0,8,40,450,4,1,1782833637065
0,hector,mouse,0,8,40,450,0,1,1782833637651
0,hector,mouse,0,8,40,450,5,1,1782833638426
0,hector,mouse,0,8,40,450,1,1,1782833639027
0,hector,mouse,0,8,40,450,6,1,1782833639764
0,hector,mouse,0,8,40,450,2,1,1782833640495
1,hector,mouse,0,8,40,450,3,1,1782833642455
1,hector,mouse,0,8,40,450,7,1,1782833643242
1,hector,mouse,0,8,40,450,4,1,1782833643959
1,hector,mouse,0,8,40,450,0,1,1782833644686
1,hector,mouse,0,8,40,450,5,1,1782833645398
1,hector,mouse,0,8,40,450,1,1,1782833646019
1,hector,mouse,0,8,40,450,6,1,1782833646733
1,hector,mouse,0,8,40,450,2,1,1782833647416
2,hector,mouse,0,8,40,450,5,1,1782833649324
2,hector,mouse,0,8,40,450,1,1,1782833649961
2,hector,mouse,0,8,40,450,6,1,1782833650740
2,hector,mouse,0,8,40,450,2,1,1782833651455
2,hector,mouse,0,8,40,450,7,1,1782833652209
2,hector,mouse,0,8,40,450,3,1,1782833652920
2,hector,mouse,0,8,40,450,0,1,1782833653541
2,hector,mouse,0,8,40,450,4,1,1782833654172
