iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,pat,mouse,0,8,40,550,0,1,1782851256706
0,pat,mouse,0,8,40,550,4,1,1782851257296
0,pat,mouse,0,8,40,550,1,1,1782851258025
0,pat,mouse,0,8,40,550,5,1,1782851258788
0,pat,mouse,0,8,40,550,2,1,1782851259523
0,pat,mouse,0,8,40,550,6,1,1782851260300
0,pat,mouse,0,8,40,550,3,1,1782851261043
0,pat,mouse,0,8,40,550,7,1,1782851261914
1,pat,mouse,0,8,40,550,5,1,1782851264728
1,pat,mouse,0,8,40,550,1,1,1782851265316
1,pat,mouse,0,8,40,550,6,1,1782851265944
1,pat,mouse,0,8,40,550,2,1,1782851266580
1,pat,mouse,0,8,40,550,7,1,1782851267104
1,pat,mouse,0,8,40,550,3,1,1782851267670
1,pat,mouse,0,8,40,550,0,1,1782851268223
1,pat,mouse,0,8,40,550,4,1,1782851268909
2,pat,mouse,0,8,40,550,7,1,1782851270704
2,pat,mouse,0,8,40,550,3,1,1782851271256
2,pat,mouse,0,8,40,550,0,1,1782851271807
2,pat,mouse,0,8,40,550,4,0,1782851272437
2,pat,mouse,0,8,40,550,4,1,1782851273179
2,pat,mouse,0,8,40,550,1,1,1782851273990
2,pat,mouse,0,8,40,550,5,1,1782851274586
2,pat,mouse,0,8,40,550,2,1,1782851275164
2,pat,mouse,0,8,40,550,6,1,1782851275818
