iteration,part_id,input_method,delay,num_targets,radius,distance,target_id,hit,timestamp
0,martina,mouse,150,8,55,450,4,1,1782829587197
0,martina,mouse,150,8,55,450,0,1,1782829587681
0,martina,mouse,150,8,55,450,5,1,1782829588151
0,martina,mouse,150,8,55,450,1,1,1782829588619
0,martina,mouse,150,8,55,450,6,1,1782829589084
0,martina,mouse,150,8,55,450,2,0,1782829589622
0,martina,mouse,150,8,55,450,2,1,1782829590784
0,martina,mouse,150,8,55,450,7,1,1782829591319
0,martina,mouse,150,8,55,450,3,0,1782829591957
0,martina,mouse,150,8,55,450,3,1,1782829592695
1,martina,mouse,150,8,55,450,5,1,1782829594513
1,martina,mouse,150,8,55,450,1,1,1782829595248
1,martina,mouse,150,8,55,450,6,1,1782829595831
1,martina,mouse,150,8,55,450,2,1,1782829596605
1,martina,mouse,150,8,55,450,7,1,1782829597394
1,martina,mouse,150,8,55,450,3,1,1782829598203
1,martina,mouse,150,8,55,450,0,1,1782829598792
1,martina,mouse,150,8,55,450,4,1,1782829599514
2,martina,mouse,150,8,55,450,1,1,1782829601198
2,martina,mouse,150,8,55,450,5,1,1782829601785
2,martina,mouse,150,8,55,450,2,1,1782829602539
2,martina,mouse,150,8,55,450,6,1,1782829603225
2,martina,mouse,150,8,55,450,3,1,1782829603735
2,martina,mouse,150,8,55,450,7,1,1782829604382
2,martina,mouse,150,8,55,450,4,1,1782829621203
2,martina,mouse,150,8,55,450,0,1,1782829621875
