iteration,part_id,input_method,delay,width,distance,errors,start_time,end_time
1,hector,pose,0,60,800,0,1782843477321,1782843479595
2,hector,pose,0,60,800,0,1782843483145,1782843484651
3,hector,pose,0,60,800,0,1782843487193,1782843488969
