iteration,part_id,input_method,delay,width,distance,errors,start_time,end_time
1,hector,mouse,150,140,800,0,1782843352204,1782843352961
2,hector,mouse,150,140,800,0,1782843354695,1782843355684
3,hector,mouse,150,140,800,0,1782843357736,1782843358547
